hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 19.59, 19.59, -1452.20, 20.00, 4.63, 2.22, -3.47, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.50, 19.50, -1181.19, 20.00, 4.63, 9.44, 4.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.46, 19.46, -1107.37, 20.00, 4.63, 11.67, 7.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.41, 19.41, -1149.95, 20.00, 4.63, 11.11, 6.40, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.34, 19.34, -1193.15, 20.00, 4.63, 10.56, 5.90, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.26, 19.26, -1236.99, 20.00, 4.63, 10.00, 5.29, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.19, 19.19, -1255.97, 20.00, 4.63, 10.00, 5.29, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1206.74, 20.00, 4.63, 9.44, 4.69, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1210.11, 20.00, 4.63, 9.44, 4.69, 0.00, 3.48, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1106.53, 20.00, 4.63, 10.56, 5.79, 0.00, 38.30, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 20.26, 20.26, -88.00, 20.00, 4.63, 11.67, 7.01, 15.42, 58.98, 87.75, -39.97, 74.87, 0, 0
2.00, 5.70, 20.47, 20.47, -46.22, 20.00, 4.63, 13.33, 8.62, 85.13, 92.25, 75.80, -27.02, 68.58, 0, 0
2.00, 5.70, 20.41, 20.41, -454.94, 20.00, 4.63, 13.89, 9.23, 38.18, 86.72, 63.37, -12.58, 64.72, 0, 0
2.00, 5.70, 20.26, 20.26, -683.63, 20.00, 4.63, 13.33, 8.62, 0.00, 59.20, 50.63, 2.71, 63.74, 0, 0
2.00, 5.70, 20.08, 20.08, -849.91, 20.00, 4.63, 12.22, 7.51, 0.00, 19.15, 37.75, 17.81, 65.77, 0, 0
2.00, 5.70, 20.00, 20.00, -822.36, 20.00, 4.63, 12.22, 7.51, 2.86, 41.32, 24.94, 31.77, 70.55, 0, 0
2.00, 5.70, 20.00, 20.00, -829.60, 20.00, 4.63, 12.22, 7.51, 23.97, 42.58, 12.93, 44.15, 77.56, 0, 0
2.00, 5.70, 20.00, 20.00, -922.66, 20.00, 4.63, 11.67, 6.90, 0.00, 15.67, 8.23, 55.01, 86.22, 0, 0
2.00, 5.70, 20.00, 20.00, -910.13, 20.00, 4.63, 11.11, 6.40, 0.00, 1.74, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -732.29, 20.00, 4.63, 11.11, 6.40, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -748.83, 20.00, 4.63, 10.56, 5.79, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -745.83, 20.00, 4.63, 10.56, 5.79, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -768.17, 20.00, 4.63, 10.00, 5.18, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.85, 19.85, -924.36, 20.00, 4.63, 10.00, 5.18, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.66, 19.66, -1110.62, 20.00, 4.63, 10.00, 5.18, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.49, 19.49, -1178.08, 20.00, 4.63, 9.44, 4.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.34, 19.34, -1239.88, 20.00, 4.63, 8.89, 4.08, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.19, 19.19, -1298.70, 20.00, 4.63, 8.33, 3.48, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.06, 19.06, -1355.87, 20.00, 4.63, 7.78, 2.87, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.94, 18.94, -1386.15, 20.00, 4.63, 7.78, 2.87, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.82, 18.82, -1439.81, 20.00, 4.63, 7.22, 2.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1342.31, 20.00, 4.63, 6.67, 1.77, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1351.40, 20.00, 4.63, 6.67, 1.77, 0.00, 3.48, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1259.00, 20.00, 4.63, 7.78, 2.87, 0.00, 34.82, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -547.20, 20.00, 4.63, 9.44, 4.58, 9.61, 60.30, 87.88, -40.11, 74.86, 0, 0
2.00, 5.70, 20.07, 20.07, -391.03, 20.00, 4.63, 11.11, 6.29, 68.26, 92.38, 75.93, -27.16, 68.55, 0, 0
2.00, 5.70, 20.00, 20.00, -709.62, 20.00, 4.63, 11.67, 6.79, 35.20, 84.39, 63.49, -12.71, 64.66, 0, 0
2.00, 5.70, 20.00, 20.00, -723.78, 20.00, 4.63, 11.67, 6.90, 41.91, 100.24, 50.76, 2.60, 63.65, 0, 0
2.00, 5.70, 20.00, 20.00, -721.63, 20.00, 4.63, 12.22, 7.40, 54.78, 98.85, 37.88, 17.73, 65.67, 0, 0
2.00, 5.70, 20.00, 20.00, -619.30, 20.00, 4.63, 12.22, 7.40, 257.17, 80.05, 25.07, 31.71, 70.43, 0, 0
