hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 22.81, 22.81, -920.59, 20.00, 4.63, 3.33, -1.37, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.50, 22.50, -500.32, 20.00, 4.63, 12.22, 7.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.34, 22.34, -367.01, 20.00, 4.63, 15.00, 10.77, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.17, 22.17, -400.03, 20.00, 4.63, 14.44, 10.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.00, 22.00, -436.78, 20.00, 4.63, 13.89, 9.66, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.82, 21.82, -474.81, 20.00, 4.63, 13.33, 9.15, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.65, 21.65, -514.20, 20.00, 4.63, 12.78, 8.54, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.48, 21.48, -546.89, 20.00, 4.63, 12.22, 8.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.34, 21.34, -541.06, 20.00, 4.63, 12.22, 8.03, 0.00, 4.99, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.32, 21.32, -376.43, 20.00, 4.63, 13.33, 9.15, 0.00, 41.56, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 21.93, 21.93, 561.54, 20.00, 4.63, 14.44, 10.26, 0.00, 64.28, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 22.69, 22.69, 1007.51, 20.00, 4.63, 16.11, 11.89, 0.00, 91.10, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 23.70, 23.70, 1596.94, 20.00, 4.63, 17.78, 13.61, 0.00, 121.47, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 24.38, 24.38, 1413.86, 20.00, 4.63, 18.33, 14.12, 0.00, 125.17, 0.00, 2.71, 63.74, 0, 0
2.00, 5.70, 24.83, 24.83, 1228.15, 20.00, 4.63, 18.89, 14.73, 0.00, 106.97, 0.00, 17.81, 65.77, 0, 0
2.00, 5.70, 25.10, 25.10, 1068.65, 20.00, 4.63, 18.33, 14.22, 0.00, 79.97, 0.00, 31.77, 70.55, 0, 0
2.00, 5.70, 25.05, 25.05, 624.27, 20.00, 4.63, 17.78, 13.61, 0.00, 50.65, 0.00, 44.15, 77.56, 0, 0
2.00, 5.70, 24.70, 24.70, 120.41, 20.00, 4.63, 17.22, 13.00, 0.00, 18.28, 0.00, 55.01, 86.22, 0, 0
2.00, 5.70, 24.37, 24.37, 17.30, 20.00, 4.63, 16.11, 11.89, 0.00, 1.66, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.22, 24.22, 173.64, 20.00, 4.63, 16.11, 11.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.08, 24.08, 134.63, 20.00, 4.63, 15.56, 11.38, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.94, 23.94, 96.20, 20.00, 4.63, 15.00, 10.77, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.81, 23.81, 58.73, 20.00, 4.63, 14.44, 10.16, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.57, 23.57, -135.43, 20.00, 4.63, 13.89, 9.66, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.25, 23.25, -325.11, 20.00, 4.63, 13.89, 9.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.96, 22.96, -385.37, 20.00, 4.63, 13.33, 9.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.68, 22.68, -437.83, 20.00, 4.63, 12.78, 8.45, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.42, 22.42, -485.64, 20.00, 4.63, 12.22, 7.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.17, 22.17, -531.54, 20.00, 4.63, 11.67, 7.34, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.93, 21.93, -576.17, 20.00, 4.63, 11.11, 6.73, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.70, 21.70, -619.63, 20.00, 4.63, 10.56, 6.23, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.48, 21.48, -654.49, 20.00, 4.63, 10.00, 5.63, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.30, 21.30, -650.21, 20.00, 4.63, 10.00, 5.63, 0.00, 4.99, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.27, 21.27, -456.49, 20.00, 4.63, 11.11, 6.83, 0.00, 51.53, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 22.08, 22.08, 815.60, 20.00, 4.63, 13.33, 9.05, 0.00, 71.35, 0.00, -40.11, 74.86, 0, 0
2.00, 5.70, 23.01, 23.01, 1258.90, 20.00, 4.63, 15.00, 10.67, 0.00, 98.00, 0.00, -27.16, 68.55, 0, 0
2.00, 5.70, 23.48, 23.48, 857.20, 20.00, 4.63, 15.56, 11.28, 0.00, 116.56, 0.00, -12.71, 64.66, 0, 0
2.00, 5.70, 23.62, 23.62, 495.32, 20.00, 4.63, 15.56, 11.28, 0.00, 119.66, 0.00, 2.60, 63.65, 0, 0
2.00, 5.70, 23.57, 23.57, 209.54, 20.00, 4.63, 15.00, 10.77, 0.00, 92.76, 0.00, 17.73, 65.67, 0, 0
2.00, 5.70, 23.64, 23.64, 361.64, 20.00, 4.63, 15.00, 10.77, 0.00, 82.40, 0.00, 31.71, 70.43, 0, 0
2.00, 5.70, 23.76, 23.76, 433.46, 20.00, 4.63, 14.44, 10.26, 0.00, 53.72, 0.00, 44.11, 77.43, 0, 0
2.00, 5.70, 23.48, 23.48, -127.69, 20.00, 4.63, 13.89, 9.66, 0.00, 24.93, 0.00, 54.99, 86.09, 0, 0
2.00, 5.70, 23.22, 23.22, -203.69, 20.00, 4.63, 13.33, 9.15, 0.00, 1.66, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.13, 23.13, -38.42, 20.00, 4.63, 13.33, 9.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.03, 23.03, -72.56, 20.00, 4.63, 12.78, 8.54, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.95, 22.95, -78.61, 20.00, 4.63, 12.78, 8.54, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.87, 22.87, -83.31, 20.00, 4.63, 12.78, 8.54, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.68, 22.68, -274.82, 20.00, 4.63, 12.22, 7.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.41, 22.41, -462.39, 20.00, 4.63, 12.22, 7.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.16, 22.16, -492.49, 20.00, 4.63, 12.22, 7.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.92, 21.92, -542.66, 20.00, 4.63, 11.67, 7.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.71, 21.71, -559.90, 20.00, 4.63, 11.67, 7.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.53, 21.53, -573.52, 20.00, 4.63, 11.67, 7.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.36, 21.36, -585.38, 20.00, 4.63, 11.67, 7.34, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.21, 21.21, -594.97, 20.00, 4.63, 11.67, 7.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.06, 21.06, -621.39, 20.00, 4.63, 11.11, 6.92, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.96, 20.96, -585.05, 20.00, 4.63, 11.67, 7.43, 0.00, 4.99, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.93, 20.93, -488.95, 20.00, 4.63, 12.22, 7.94, 0.00, 28.26, 0.00, -51.61, 83.01, 0, 0
2.00, 5.70, 21.29, 21.29, 107.77, 20.00, 4.63, 13.33, 9.15, 0.00, 61.82, 0.00, -40.24, 74.84, 0, 0
2.00, 5.70, 21.97, 21.97, 707.73, 20.00, 4.63, 15.00, 10.77, 0.00, 90.31, 0.00, -27.29, 68.50, 0, 0
2.00, 5.70, 22.67, 22.67, 958.27, 20.00, 4.63, 16.11, 11.89, 0.00, 112.04, 0.00, -12.84, 64.59, 0, 0
2.00, 5.70, 22.96, 22.96, 544.94, 20.00, 4.63, 16.67, 12.40, 0.00, 108.24, 0.00, 2.49, 63.56, 0, 0
2.00, 5.70, 23.17, 23.17, 491.72, 20.00, 4.63, 16.67, 12.49, 0.00, 108.32, 0.00, 17.64, 65.56, 0, 0
2.00, 5.70, 23.33, 23.33, 463.65, 20.00, 4.63, 16.67, 12.49, 0.00, 88.50, 0.00, 31.65, 70.31, 0, 0
2.00, 5.70, 23.47, 23.47, 460.05, 20.00, 4.63, 16.67, 12.40, 0.00, 60.52, 0.00, 44.08, 77.30, 0, 0
2.00, 5.70, 23.27, 23.27, -15.84, 20.00, 4.63, 16.11, 11.89, 0.00, 29.92, 0.00, 54.97, 85.96, 0, 0
2.00, 5.70, 23.08, 23.08, -100.49, 20.00, 4.63, 15.56, 11.28, 0.00, 1.66, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.02, 23.02, 38.36, 20.00, 4.63, 15.00, 10.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.95, 22.95, 5.33, 20.00, 4.63, 14.44, 10.16, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.87, 22.87, -29.03, 20.00, 4.63, 13.89, 9.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.79, 22.79, -63.68, 20.00, 4.63, 13.33, 8.95, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.59, 22.59, -255.84, 20.00, 4.63, 12.78, 8.45, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.31, 22.31, -443.96, 20.00, 4.63, 12.78, 8.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.02, 22.02, -532.69, 20.00, 4.63, 11.67, 7.34, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.75, 21.75, -586.19, 20.00, 4.63, 11.11, 6.73, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.50, 21.50, -635.07, 20.00, 4.63, 10.56, 6.13, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.25, 21.25, -681.47, 20.00, 4.63, 10.00, 5.53, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.01, 21.01, -726.04, 20.00, 4.63, 9.44, 5.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.78, 20.78, -770.26, 20.00, 4.63, 8.89, 4.42, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.55, 20.55, -827.97, 20.00, 4.63, 7.78, 3.32, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.37, 20.37, -790.16, 20.00, 4.63, 8.33, 3.82, 0.00, 6.65, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.34, 20.34, -610.19, 20.00, 4.63, 9.44, 4.92, 0.00, 48.20, 0.00, -51.74, 83.01, 0, 0
2.00, 5.70, 20.78, 20.78, 103.93, 20.00, 4.63, 10.56, 6.13, 0.00, 65.95, 0.00, -40.38, 74.81, 0, 0
2.00, 5.70, 21.45, 21.45, 613.44, 20.00, 4.63, 11.67, 7.24, 0.00, 91.86, 0.00, -27.43, 68.45, 0, 0
2.00, 5.70, 22.40, 22.40, 1246.28, 20.00, 4.63, 13.33, 8.85, 0.00, 101.84, 0.00, -12.97, 64.52, 0, 0
2.00, 5.70, 23.07, 23.07, 1113.38, 20.00, 4.63, 13.89, 9.46, 0.00, 115.38, 0.00, 2.38, 63.46, 0, 0
2.00, 5.70, 23.66, 23.66, 1177.55, 20.00, 4.63, 14.44, 9.96, 0.00, 105.85, 0.00, 17.56, 65.44, 0, 0
2.00, 5.70, 24.28, 24.28, 1364.80, 20.00, 4.63, 15.00, 10.57, 0.00, 70.50, 0.00, 31.60, 70.18, 0, 0
2.00, 5.70, 24.58, 24.58, 1029.75, 20.00, 4.63, 14.44, 9.96, 0.00, 43.49, 0.00, 44.05, 77.17, 0, 0
2.00, 5.70, 24.14, 24.14, -12.29, 20.00, 4.63, 13.33, 8.85, 0.00, 29.92, 0.00, 54.96, 85.82, 0, 0
2.00, 5.70, 23.73, 23.73, -155.32, 20.00, 4.63, 12.78, 8.35, 0.00, 3.32, 0.00, 0.00, 90.00, 0, 0
